cpu-func1,mem-func1,replicas-func1,concurrency-func1,cpu-func2,mem-func2,replicas-func2,concurrency-func2,cpu-func3,mem-func3,replicas-func3,concurrency-func3,cpu-func4,mem-func4,replicas-func4,concurrency-func4,cpu-func5,mem-func5,replicas-func5,concurrency-func5,cpu-func6,mem-func6,replicas-func6,concurrency-func6,func1,cpu,mem,replicas,cpu_metric,thr_metric,mem_metric,network_metric,latency_p75,latency-p95,fucn2,cpu,mem,replicas,cpu_metric,thr_metric,mem_metric,network_metric,latency_p75,latency-p95,func3,cpu,mem,replicas,cpu_metric,thr_metric,mem_metric,network_metric,latency_p75,latency-p95,func4,cpu,mem,replicas,cpu_metric,thr_metric,mem_metric,network_metric,latency_p75,latency-p95,func5,cpu,mem,replicas,cpu_metric,thr_metric,mem_metric,network_metric,latency_p75,latency-p95,func6,cpu,mem,replicas,cpu_metric,thr_metric,mem_metric,network_metric,latency_p75,latency-p95,e2e-latency,p95-latency,thoughput(success),total_request,price,qps
0.2,0.6068721222057785,0.997795086718161,0.6616614691944037,0.450404391129122,0.6839089003605594,0.26692432280477196,0.5403549143536567,0.8432319577778733,0.7455400508804093,0.4476440393807003,0.8064438941366653,0.2,0.29402163447225016,0.5605975109392728,0.2,0.8445059081179163,0.2,0.8832706234684501,0.42045656519471175,0.21200545887931121,0.8528112512564342,0.3761936394079256,0.4994160733151837,starter,600,1344,7,9,151.6,0.47,11129.65,4.00156,7.37152,rgb,1038,1482,2,27.59,154.89,1.18,42093.17,2.76724,4.84783,resize,1726,1592,4,11.48,4.38,0.49,7483.89,0.80132,0.95409,update,600,783,4,13.34,255.11,1,6630.76,2.59933,3.60213,resnet,1728,614,7,12.63,49.55,8.53,4009.74,1.94634,2.53319,mobilenet,621,1784,3,25.01,409.12,0.42,22813.12,7.33178,9.64018,14.497065674174916,21.18476152420044,11,16,5.488511,10
0.740065631559353,0.43512379953001956,0.2,0.2,0.9923583774024539,0.7584228579925784,0.7775539764562425,0.2,0.4792154642354731,0.2878895956870866,0.5464098566753597,0.42884095871618155,0.4610211541857482,0.2,0.8326415567095776,0.68418191474308,0.7554627227689187,0.8313028814577658,0.9433066127818274,0.2,0.7310527324191536,0.2,0.7129006870017586,0.8367065565287178,starter,1545,1036,2,23.47,79.14,1.35,52436.25,0.95059,1.01487,rgb,1987,1615,6,12.25,9.89,0.5,22642.6,0.79264,0.83006,resize,1089,772,4,19.63,96.45,2.28,10433.34,1.96741,3.45616,update,1057,614,6,10.75,33.14,1.83,7600.89,1.17558,2.31627,resnet,1572,1746,7,23.52,108.09,0.49,5600.58,2.34502,2.6735,mobilenet,1529,614,5,23.78,140.16,1.41,25203.43,1.97945,2.80924,6.905968981630662,9.407454872131346,34,38,8.080019,10
0.5872081890735444,0.7855518767122285,0.35112653562701424,0.23238870253396726,0.2,0.854182797364518,0.9095183206561082,0.4172850139600337,0.7635727219322345,0.8526348445613678,0.2,0.930523885694692,0.8070905098827872,0.850654354148807,0.7781790553277137,0.304457598812659,0.2,0.8487814449349876,0.885372065039551,0.9316953067685626,0.6996927645523798,0.3979241706393192,0.7672449785027667,0.8849759369351754,starter,1278,1664,3,12.1,50.93,0.37,20317.82,1.75659,2.31024,rgb,600,1787,7,6.58,114.99,0.33,9946.82,1.81333,3.4837,resize,1586,1784,2,18.57,60.36,0.51,11604.43,1.20008,1.9301,update,1662,1780,6,5.74,9.3,0.4,4276.52,0.835,0.9222,resnet,600,1777,7,17.84,343.83,5.78,3882.6,13.64008,15.41925,mobilenet,1474,969,6,12.1,64.44,0.72,11981.98,1.65671,2.00582,15.166547468730382,22.343509101867674,14,14,6.52043,10
0.36061313420095753,0.5868558178719774,0.34831319345957434,0.9105802658809665,0.731554725554555,0.2,0.912417162072895,0.8302084085247288,0.8444085101960048,0.8855837997960816,0.5835472355004319,0.5248742392603897,0.863056372117925,0.2887695470700957,0.2,0.4224373744996177,0.8372029682512054,0.5446241206689566,0.5604092385346459,0.9917962482954803,0.8626193955986331,0.7555306744421554,0.2,0.4898097188790014,starter,881,1308,3,27.71,249.62,0.57,36673.87,2.21005,5.45685,rgb,1530,614,7,10.39,14.36,1.15,17778.07,0.85282,3.05622,resize,1728,1843,5,13.06,11.06,0.47,8555.41,0.79638,1.0043,update,1760,773,2,34.26,66.33,1.44,19703.76,0.78459,1.18717,resnet,1715,1232,4,42.06,196.04,10.83,9996.04,2.73896,3.59251,mobilenet,1760,1610,2,74.02,322.97,5.17,57809.09,1.69797,3.15154,8.188006777917185,14.074557423591614,31,31,6.535061,10
0.6598324798125286,0.2,0.4296634981364321,0.21814735815141917,0.5141988344711877,0.2,0.6363947525529681,0.5232067393391606,0.2,0.2,0.4275933753237168,0.22615784648500226,0.8368577999161436,0.5567649517145837,0.2,0.5767387120858322,0.2892252673150637,0.20136914376510917,0.22067422766851996,0.42078976108410915,0.2,0.5354938059591806,0.6283930870361023,0.652762734223422,starter,1405,614,4,7.34,31.11,0.9,14109.49,1.16571,1.24529,rgb,1150,614,5,6.53,28.58,1.03,13996.82,1.35783,2.85993,resize,600,614,3,13.59,263.06,1.27,7230.45,5.22289,6.34523,update,1715,1254,2,18.23,46.44,0.74,9291.29,0.95149,1.3865,resnet,756,617,2,37.17,531.6,33.43,9229.87,6.80503,8.66253,mobilenet,600,1216,5,14.86,283.25,1.59,9416.87,13.56497,18.76583,14.87203803062439,23.665010356903075,5,11,3.8586560000000008,10
0.3354496970867965,0.7728608963545368,0.5743876460260873,0.6007522327431428,0.23920650568761437,0.7275762154252523,0.8250733552712549,0.9182778915042484,0.7316128780368135,0.2,0.9608898208081024,0.9213827863796085,0.9971074679200983,0.6955387397865928,0.747188309478559,0.5788754298524715,0.22861886748455995,0.9942735457094017,0.6850919204211358,0.48057232161796337,0.20483883462547336,0.4053180822785759,0.2,0.6726420670196807,starter,837,1641,5,6.19,80.13,0.3,10292.52,2.64283,6.60986,rgb,669,1560,6,5.39,83.87,0.36,8968.65,1.45665,3.05122,resize,1530,614,7,3.71,3.5,0.87,2938.16,0.77505,1.00333,update,1995,1502,6,3.56,1.04,0.39,3175.05,0.76244,0.98945,resnet,650,2038,5,14.89,305.36,3.72,3005.97,7.11352,8.61241,mobilenet,608,982,2,26.8,496.85,13.5,22656.69,23.33238,25.40821,19.719881812731426,27.2333881855011,6,7,6.6310329999999995,10
0.28660271461888254,0.43697653834476646,0.5533156007258543,0.38047452807536974,0.9517327955524784,0.4339502000291705,0.7594818276381884,0.4590232007450895,0.3906568948374318,0.843399840236007,0.2,0.23174288879801197,0.3709881517420821,0.9425889943272128,0.605773477902567,0.2676383526584978,0.5332261081208746,0.6696341293847589,0.3229834911507089,0.7425070641070524,0.49989594756100597,0.7028256248093454,0.22476489959462853,0.2,starter,752,1039,4,13.85,178.69,0.55,18233.03,4.66669,7.11441,rgb,1916,1034,6,8.53,9.07,0.68,16127.4,0.84337,1.33545,resize,934,1767,2,26.59,264.18,1.08,14472.43,2.76118,3.78618,update,899,1945,5,9.36,110.18,0.33,5797.53,1.1113,1.87647,resnet,1183,1456,3,46.99,308.98,10.08,9451.98,3.09036,5.44858,mobilenet,1125,1515,2,29.17,242.24,1.22,33452.88,2.9224,3.27519,10.669021331346952,14.678773021697996,13,23,4.985422,10
0.2,0.8276535940762467,0.4291399942369234,0.4939321691122892,0.41208925280867525,0.7088218483906473,0.7090960462127718,0.7637895766657632,0.2,0.5215161777321536,0.6856280704007929,0.2,0.2,0.2,0.2,0.2,0.20878416579044312,0.34931455500189,0.38962100869602,0.2,0.22770714251002255,0.2,0.8013012251989295,0.2,starter,600,1739,4,13.45,272.5,0.63,19514.79,3.99757,7.30277,rgb,971,1526,5,9.26,57.26,0.45,15312.89,0.84081,1.50001,resize,600,1191,5,9.25,168.46,0.56,5421.23,1.81742,3.34658,update,600,614,2,15.36,271,1.19,10382.08,3.72864,3.79822,resnet,615,882,3,27.44,401.46,41.65,3668.24,7.4309,9.92476,mobilenet,648,614,6,9.64,157.33,1.8,7719.39,3.00913,4.91163,14.06405954360962,15.188307952880859,5,19,3.310712,10
0.4153027976497873,0.7148934886862995,0.6881504678921816,0.7190218374832534,0.5098953358251538,0.2,0.5706311704049583,0.37983245199066806,0.3494668799564363,0.41930182170502084,0.5417787185862256,0.37354760121656005,0.4382589080169612,0.769702566762304,0.2,0.5014110224966187,0.739654750616489,0.2890434704300787,0.2,0.9871167678389898,0.9187312819164717,0.5669885809363983,0.5206356361276822,0.7530950568299106,starter,977,1537,5,10.97,98.83,0.4,18823.82,1.6956,3.28632,rgb,1142,614,4,14.86,68.85,1.31,22562.07,1.68189,2.69229,resize,862,1007,4,13.78,133.47,0.91,9243.03,1.96203,3.84902,update,1017,1635,2,31.07,202.94,1.97,16004.83,2.97095,7.07718,resnet,1544,774,2,63.47,322.43,1.44,14389.08,2.9338,4.9003,mobilenet,1858,1272,4,26.76,110.77,0.65,23828.32,1.44699,1.98372,10.255924478173256,14.130357444286346,16,22,4.692615,10
0.2,0.2,0.5745944649121285,0.5189752984948202,0.45402822470222304,0.7536400540124176,0.5637162915814898,0.3210305455635213,0.2,0.7895382191971252,0.2,0.8739511449151839,0.2,0.7147732647484119,0.9936204767496724,0.27615291241083884,0.4476915512388985,0.2,0.915402781964862,0.8193636513092744,0.48280597449323104,0.9331090299471826,0.2,0.910393890640592,starter,600,614,5,9.59,191.06,0.9,13880.09,6.17556,7.45704,rgb,1045,1607,4,8.27,18.42,0.43,16926.18,0.96874,1.97451,resize,600,1671,2,31.06,582.61,0.56,11070.7,7.80539,10.15227,update,600,1537,7,6.59,120.95,0.4,3634.2,2.66529,5.32703,resnet,1033,614,7,11.53,84.93,1.18,3397.2,2.88542,3.71109,mobilenet,1095,1928,2,34.55,289.59,3.04,29076.26,4.9883,9.40974,17.079194116592408,24.865352034568783,10,12,4.187209,10
0.2,0.9225221429807321,0.2,0.24568969301573906,0.5091159183584596,0.33836992686809797,0.6426175287241651,0.2,0.8577276720707381,0.2,0.7887609654745118,0.4362442186804232,0.2,0.4791262461359207,0.8213326660790707,0.5822068971248354,0.7128417596792694,0.2,0.9587112625392948,0.34905099654306904,0.3606369341521837,0.9258925726262348,0.2,0.7910671977175514,starter,600,1909,2,17.07,302.12,0.36,25548.72,2.67264,3.98347,rgb,1141,862,5,7.78,14.34,0.79,13395.34,1.09277,1.65608,resize,1751,614,6,5.67,1.45,1.04,3782.85,0.76621,0.78543,update,600,1115,6,7.68,133.63,0.7,4105.87,3.41598,4.18632,resnet,1497,614,7,13.69,54.92,1.16,3240.59,2.0713,2.1784,mobilenet,881,1915,2,32.66,357,5.42,30395.78,14.24253,16.7009,13.40941733121872,25.73926359415054,12,14,6.0721560000000006,10
0.8987559338471082,0.2,0.3989111507513109,0.2,0.8645118374721494,0.22127646227261766,0.32199826546261145,0.24892278747517316,0.2,0.2,0.8743443512193867,0.5761819084047726,0.7797906532285352,0.3729167303003402,0.5154688331452963,0.8710157090246247,0.4057218460378067,0.7973731637493582,0.830428533390013,0.2,0.7704042620038652,0.3616903640950587,0.2,0.9602734384177101,starter,1823,614,3,17.54,36.51,1.17,33831.62,0.77719,0.82826,rgb,1763,653,3,18.75,50.66,1.45,31694.07,1.0422,1.2336,resize,600,614,7,11.23,208.73,1.14,6216.13,2.30908,4.1561,update,1615,924,4,13.51,16.77,0.9,9440.54,0.78766,0.83705,resnet,960,1685,6,23.19,284.97,1.65,5833.85,4.32044,5.65369,mobilenet,1598,904,2,53.63,385.79,1.97,55881.87,2.29524,3.74499,8.425135731697083,10.621048700809478,22,30,5.539258,10
0.46864996599382813,0.487008657506113,0.7030767228371738,0.9626537158619572,0.5923615790144328,0.9061512689846668,0.2429485729727019,0.5086313387927404,0.32950633893877523,0.2,0.49179638073640397,0.5646982262737019,0.4880047594818082,0.2,0.2702195609628968,0.3468855170567777,0.763157734983037,0.3839153540438167,0.8210161297041306,0.2,0.8963547418962385,0.4508747327445206,0.5115711779733297,0.2057339523258872,starter,1070,1129,5,16.12,59.56,0.62,25391.28,1.72866,3.07078,rgb,1287,1880,2,39.25,135.06,0.6,65723.99,1.30799,3.51766,resize,827,614,4,19.09,208.03,1.47,12227.21,1.79226,2.48745,update,1104,614,2,30.75,124.64,1.84,23001.02,1.27428,2.02138,resnet,1586,944,6,26.91,113.08,1.15,6162.62,1.79047,2.48285,mobilenet,1819,1064,4,26.45,100.33,0.81,30266.4,1.04587,1.13173,7.871553341547648,12.548621940612792,33,34,5.506244000000001,10
0.687616265375437,0.9837181189577804,0.2,0.7942713409782435,0.8221318375868463,0.7497577682021168,0.8438464692285513,0.4242478500338427,0.277573518011194,0.8965077301815674,0.6558776746946644,0.33430226222161363,0.6862536193988157,0.6754684037993536,0.45193401219031926,0.3884063986456979,0.2,0.44278582170666403,0.4262398666229331,0.2,0.2,0.2,0.8330689348252257,0.611201887823722,starter,1453,2019,2,23.38,119.94,0.63,39863.64,1.83339,3.73916,rgb,1689,1600,6,7.03,14.36,0.59,15249.45,0.8808,1.35503,resize,736,1863,5,11.45,142.19,0.46,5420.75,2.82188,4.77821,update,1451,1466,4,11.34,17.46,0.65,7702.74,0.94721,1.13027,resnet,600,1049,3,27.72,570.97,13.74,7972.12,9.42356,11.08298,mobilenet,600,614,6,16.28,314.96,4.74,14011.42,3.57346,5.30644,14.099623942375183,18.76891175508499,10,19,5.258628,10
0.7334959514052793,0.5922791248004491,0.8888910255393991,0.6710957446453705,0.28069857964973655,0.7157879013740024,0.889040303659002,0.8113999788859322,0.517784877645233,0.8136202129970861,0.2,0.4522545512132098,0.3181457015808008,0.9063631721985753,0.27286404784871676,0.734991663486365,0.2795117429232088,0.38186591421059213,0.2,0.2,0.42484369488173224,0.342182077786519,0.5905859175061463,0.4657297880374216,starter,1534,1317,7,5.65,12.67,0.41,12390.03,1.05597,1.8929,rgb,741,1539,7,7.47,67.54,0.41,11112.75,1.23289,2.67203,resize,1156,1714,2,17.73,82.49,1.14,11808.13,1.28056,4.23853,update,807,1880,2,33.78,421.9,1.33,13348.49,6.03633,12.30655,resnet,739,940,2,38.49,564.99,1.4,13137.18,7.30583,7.92088,mobilenet,993,869,5,14.88,128.58,2.7,16821.08,2.89482,5.05801,20.398005485534668,28.43516969680786,8,18,4.949722,10
0.5338428891361845,0.2706491406515903,0.40735128915649765,0.5296639042657776,0.21251678658676898,0.5244290174965457,0.780585200576915,0.5617333872049955,0.37850472137876445,0.9716407317876221,0.39712218973685975,0.8364001516932524,0.2993070726959154,0.2,0.2,0.2684331686080885,0.3584092610366375,0.6515473404229972,0.2,0.2,0.6269632708830777,0.5033727259595872,0.2,0.6363275456774758,starter,1184,741,3,14.16,56.42,1.52,25870.38,1.9273,4.89233,rgb,622,1196,6,10.71,131.42,0.55,15576.8,4.41453,8.53934,resize,912,1997,3,13.55,115.71,0.49,7974.84,1.63626,2.55981,update,774,614,2,20.11,232.18,1.42,10431.65,2.39661,3.32376,resnet,877,1424,2,46.55,542.03,23.24,13895.43,5.49817,5.75041,mobilenet,1347,1158,2,33.99,182.65,3.38,33659.15,3.86471,6.16484,13.732210007580845,24.320496320724487,11,18,3.032152,10
0.39594853199969815,0.2,0.2,0.7294369134654977,0.8563327582020673,0.5631013382811983,0.5512658255079111,0.39895885576047474,0.2663105231485918,0.9008502237468873,0.24364495536817232,0.6463668200927559,0.4231426177139038,0.2,0.4001551512335221,0.7719325669892567,0.3870561960572385,0.919373876770755,0.2861975271651589,0.5214092517379957,0.8107320800718038,0.8908883298299167,0.2,0.7378772955832738,starter,943,614,2,21.7,234.71,1.13,24687.27,8.04213,8.30913,rgb,1749,1265,4,7.61,29.76,0.51,14864.34,1.27473,1.60731,resize,716,1870,2,21.02,339,0.44,9680.14,13.00539,13.22051,update,990,614,3,10.97,94.49,1.24,5498.58,3.18661,4.38199,resnet,927,1904,3,23.93,299.16,3.06,6053.09,4.50138,11.575,mobilenet,1669,1852,2,15.17,122.9,2.21,18343.79,1.96441,2.75592,22.090438536235265,26.977221870422362,7,7,3.6121510000000003,10
0.38442631325805854,0.34371684058369545,0.2426320711273846,0.2,0.8820017874517566,0.41674700966590383,0.442328136972301,0.7424386959908014,0.21719921406286757,0.6535340803549965,0.789667253235476,0.41822680510909926,0.8248287468469496,0.2,0.832313685554075,0.9740273066430445,0.2,0.3771878491806062,0.2,0.39425422871239457,0.3616058664573303,0.7192540495370783,0.6629416705127689,0.5840086262387557,starter,923,872,2,14.72,122.74,0.82,25894.57,1.17963,2.1191,rgb,1794,1003,4,11.68,19.84,0.74,16588.41,0.82192,1.64957,resize,630,1427,6,8.28,150.66,0.45,5085.84,1.79051,7.64058,update,1693,614,6,6.39,0,1.05,4128.92,0.7926,1.06863,resnet,600,932,2,43.87,854.47,33.81,10018.44,16.25762,16.92218,mobilenet,883,1545,5,13.99,151.49,1.77,14352.24,1.88351,2.27378,20.128464221954346,22.296669495105743,4,15,5.274567,10
0.9326163105251978,0.7784612185147518,0.7860670602876167,0.2538045940831217,0.9748492282399496,0.5550496658240546,0.34718411574904673,0.9665145959110184,0.22197900557688643,0.7007783757580739,0.4515335240761644,0.7630663550173682,0.9147584119122004,0.2,0.2245532070175852,0.8777129113661098,0.9922139500970059,0.8778672806377354,0.9500450386451206,0.2,0.5531590268620551,0.4536437663429992,0.8486054354980329,0.2,starter,1882,1651,6,8.17,12.96,0.48,17159.43,0.8033,1.38395,rgb,1956,1251,3,19.16,26.99,1.02,34357.9,0.84253,1.06157,resize,638,1512,4,16.9,271.7,0.83,7751.09,5.61257,15.46288,update,1851,614,2,22.11,29.87,1.57,14865.85,0.79863,0.84889,resnet,1986,1829,7,21.61,45.73,5.07,4376.15,1.64656,1.90716,mobilenet,1218,1069,6,16.63,96.14,0.67,14032.4,1.37977,2.27469,10.895954971728118,21.1702752828598,23,25,8.201776,10
0.8337833833345364,0.7438877079862009,0.514093464386436,0.2,0.3773507451111555,0.2,0.3243850754859272,0.2317904070303719,0.8536839570501988,0.2,0.22689372947990893,0.8323877450387838,0.37988857915288543,0.2,0.8722882791087445,0.3081113049115606,0.9438534669661442,0.2,0.9163110225636194,0.3707942048359797,0.3399983054213993,0.7578986344003407,0.48980525009867304,0.9775529384685967,starter,1709,1589,4,14.02,20.12,0.42,25924.94,0.83744,0.90278,rgb,910,614,3,25.42,308.08,1.55,37043.83,2.54314,3.71752,resize,1744,614,2,31.97,62.96,1.75,21154.22,0.90594,1.37077,update,915,614,7,9.29,81.89,1.53,5311.34,1.05468,2.15999,resnet,1902,614,7,23.82,67.51,8.81,5761.58,1.88427,2.07329,mobilenet,845,1614,4,33.8,400.74,1.42,29910,4.64821,9.03597,8.501077703807665,15.168035221099847,23,29,6.548205000000001,10
0.2,0.786914468781431,0.8222360082175002,0.33272795898454655,0.2,0.20771857600572108,0.47415315357471866,0.8541469363345119,0.23313596715345097,0.9858450193828793,0.2,0.3674759174857759,0.5177066508753754,0.570347716000819,0.7541572787756854,0.2,0.37651281189977015,0.7084250303413969,0.7781568052256197,0.6103840526074114,0.6866029782070031,0.3662232153588568,0.32000415988134456,0.5686026774625016,starter,600,1666,6,8.03,154.78,0.59,10711.5,2.57568,7.4366,rgb,600,628,4,15.79,290.78,1.19,21362.92,5.10055,12.04771,resize,658,2023,2,26.09,436.29,1.12,10996.67,3.52138,4.4555,update,1156,1278,6,6.71,5.53,0.52,4384.84,0.7533,1.12948,resnet,909,1525,6,18.61,222.18,9.48,4252.13,3.03057,4.92125,mobilenet,1452,912,3,25.46,124.73,1.2,23224.52,1.27476,1.82731,14.611156393499936,25.10669140815735,17,17,4.5960220000000005,10
0.8231883277777468,0.6311878059147197,0.4870031807978319,0.9522151507426514,0.2,0.5795477231522849,0.9921388627838261,0.6253314953044369,0.8085457593137465,0.8826684062384982,0.8560817480243987,0.6665271666567862,0.2,0.9794893499651994,0.2,0.9202016482055866,0.2,0.8784111265236674,0.8344767862449696,0.5394701780273043,0.8287484600502628,0.26879545930006565,0.9414640127546952,0.29274684861204525,starter,1691,1387,4,10.37,20.37,0.41,14211.43,1.62758,3.13393,rgb,600,1295,7,6.46,114.32,0.63,10181.24,2.85481,4.26991,resize,1665,1838,6,5.64,1.31,0.33,3998.42,0.76673,0.91069,update,600,2011,2,25.59,384.39,0.84,8408.55,4.93122,6.6844,resnet,600,1830,6,17.17,343.68,13.06,2978.46,12.28507,18.22226,mobilenet,1700,738,7,8.36,32.44,1.29,7174.24,1.15288,1.19361,17.74245015780131,25.827457940578462,12,12,7.06385,10
0.7779709481255535,0.5117300823709917,0.7587988362355015,0.7130762278040008,0.2,0.963474351587182,0.2,0.44093668419059073,0.4178891299288622,0.9772075563773462,0.915973944193871,0.9529606789141998,0.789610845048898,0.2,0.6043515218382423,0.5180330657692522,0.6623852779843423,0.9115243461282059,0.3676348293709035,0.2,0.6299773801539811,0.3272407395151272,0.3406799277590118,0.7388356362354825,starter,1611,1173,6,8.45,24.46,0.48,15368.35,0.97225,1.65002,rgb,600,1983,2,28.86,554.41,0.44,21702.27,11.16556,11.29734,resize,981,2007,7,6.86,43.38,0.4,2919.21,1.41892,2.4484,update,1632,614,5,9.06,12.6,1.38,3599.3,0.94311,1.15174,resnet,1409,1889,3,27.2,175.74,0.59,7250.05,3.08478,4.51257,mobilenet,1352,842,3,27.64,162.46,5.16,27144.6,2.47343,3.32167,14.913424544864231,18.78536214828491,9,20,6.34824,10
0.3196020711304415,0.2,0.860779931108933,0.8156022751034404,0.9481804283129958,0.2858687790964204,0.4962207600396342,0.9010220129351332,0.4802313358856448,0.9726041303508796,0.8570941876234898,0.5407602533945343,0.5823261763723231,0.2,0.3265624528847435,0.530532382350103,0.3488756184888778,0.2739711936797937,0.4204535676655359,0.5665466215474563,0.3854758871173496,0.6768307151698948,0.7184504737403452,0.2,starter,809,614,7,7.92,99.92,0.9,12290.04,2.13815,4.99801,rgb,1909,768,4,12.65,15.2,1.03,22623.32,0.81259,1.20574,resize,1090,1999,6,7.29,16.41,0.33,4859.73,1.40474,1.94942,update,1269,614,3,15.95,50.88,1.74,10373.27,1.15455,2.2624,resnet,861,747,3,42.62,492.32,21.47,9946.13,9.43802,10.86971,mobilenet,925,1469,6,13.23,140.83,0.49,16410.92,1.61424,2.49458,10.978789108140129,17.344086492061614,14,21,5.884899000000001,10
0.22141253082508938,0.2,0.2255562711893917,0.8980770097588093,0.6687069752437013,0.6589161931777593,0.4899508867816894,0.5403833665983935,0.2,0.6599157190104872,0.2,0.8932298975819576,0.6335430997217204,0.5582256856088937,0.5031604342762573,0.6569539971084823,0.5969435385070923,0.5857695552747728,0.33889887943555175,0.7717749163425449,0.2,0.2902906708894406,0.8824970274844733,0.8367617446136101,starter,637,614,2,21.67,432.6,1.05,29746.73,14.65277,15.81046,rgb,1420,1437,4,6.36,21.85,0.43,11975.64,1.03474,1.19943,resize,600,1439,2,13.42,331.56,2.64,8830.08,15.75412,17.11327,update,1359,1256,4,4.73,4.03,0.99,2675.68,0.78623,0.95786,resnet,1295,1306,3,12.04,74.74,0.56,3636.9,4.20418,7.6524,mobilenet,600,776,7,5.11,85.68,3.28,5606.32,3.14186,4.48911,19.014807105064392,27.458379280567165,8,8,4.040511,10
0.2711845343908187,0.5980853218294798,0.8698218119240451,0.2,0.2,0.2123001895444243,0.6975590419284692,0.3533251172281331,0.2915333186508893,0.27381080168109806,0.966732687966932,0.2,0.4900901551464546,0.8063644830883195,0.2,0.724853118065632,0.44810151932315057,0.6587041447120674,0.2,0.8767394543899386,0.7441308151560675,0.6658362374535551,0.2,0.9537271877922925,starter,725,1328,7,6.3,80.47,0.39,10366.05,2.72888,3.08208,rgb,600,636,5,10.92,201.66,1.03,16474.34,5.24239,6.21341,resize,760,747,7,6.27,86.9,0.84,3353.82,1.35268,2.20492,update,1108,1701,2,16.95,37.02,1.26,11924.52,1.88032,3.55464,resnet,1034,1436,2,47.16,484.43,11.87,10118.13,6.36757,16.27285,mobilenet,1552,1449,2,37.76,165.79,1.62,38333.74,2.04248,2.23392,13.450929624693734,26.72722111940384,14,17,3.917983,10
0.2,0.9182505193467837,0.4057972548399186,0.7865568091420926,0.5219264541296719,0.28720847616772904,0.2,0.6887885651534399,0.8999853374419218,0.2,0.2,0.9834200516516457,0.6226601985146056,0.2,0.7076426019309858,0.2529870388628528,0.7242804179876168,0.3451100499412786,0.5647083490539748,0.2,0.687415629406189,0.2739649211925723,0.8235577470897132,0.35361377791098436,starter,600,1902,3,24.15,464.66,0.34,31165.89,9.89979,12.59753,rgb,1163,771,2,24.21,151.5,1.15,28609.12,3.08166,6.20307,resize,1825,614,2,20.71,43.66,1.53,13074.02,0.86733,1.58701,update,1340,614,5,7.31,11.39,1.23,5665.39,0.75332,1.229,resnet,1517,874,4,25.14,128.29,11.72,6835.23,2.54519,3.11497,mobilenet,1453,747,6,12.93,71.92,0.92,12010.85,1.58314,2.0317,13.80726154645284,24.682683420181274,18,19,5.296614,10
0.2,0.7187409677757343,0.8185585643664257,0.22211626454814348,0.24008003635124142,0.26849383676308103,0.5279287749705734,0.7282101410359524,0.9980813847556216,0.20659364421612036,0.4717144738213106,0.2552923825822756,0.9074372086725124,0.7840630302148505,0.979973444909685,0.2,0.8316066363716591,0.8045702178024668,0.9573581214630529,0.5252595536885374,0.2,0.9410246856423888,0.25281746601896504,0.9403347447878168,starter,600,1544,6,4.71,82.58,0.31,6317.88,3.90275,4.2874,rgb,670,737,4,9.03,137.49,0.85,11587.75,2.15387,5.24958,resize,1997,626,4,7.11,1.54,1.26,4843.91,0.75333,1.02222,update,1838,1661,7,3.89,1,0.33,2585.51,0.79514,0.86638,resnet,1705,1698,7,9.7,38.53,0.38,2770.05,1.93036,2.56629,mobilenet,600,1942,2,32.37,632.07,3.05,21599.03,27.31927,33.24648,15.357594660350255,26.999243545532224,7,7,7.4718930000000015,10
0.5926760754956425,0.2,0.9494623654650636,0.2766889919322397,0.4361258808851962,0.2,0.2,0.6864081504560073,0.6833547346688478,0.2,0.2,0.4548898086710893,0.2186323777783602,0.5237091786600684,0.9449451434053503,0.22896535086878567,0.5781687516126939,0.8895255349874084,0.2,0.5565761602069226,0.6014583790137156,0.8738944320961146,0.2,0.5487069362856961,starter,1287,614,7,6.69,22.06,0.89,11709.48,1.16275,2.4003,rgb,1013,614,2,23.28,179.01,2.14,38127.23,3.55176,4.4821,resize,1446,614,2,19.75,50.04,1.57,12866.36,0.77337,3.89898,update,633,1194,7,7.6,90.74,0.49,3951.75,1.5161,4.92947,resnet,1262,1850,2,40.12,345.86,24.95,12843.24,12.35689,19.79857,mobilenet,1303,1822,2,38.37,231.55,0.48,34106.29,2.02293,4.9074,13.82964919010798,24.292165517807003,12,16,4.332896,10
0.2783032896099563,0.20360129432226304,0.37760561060407494,0.9692909806098238,0.7094942358254455,0.6253867323019734,0.4062370519006321,0.8999065512537385,0.8491678608375508,0.9840322351720752,0.7141145587425974,0.7345961391373825,0.7584732176617913,0.2606742226112526,0.2665753844946601,0.8858509148276611,0.60442668684824,0.2,0.7963079522559607,0.9392333097134385,0.4393118262522432,0.2075723956152905,0.5347369048294187,0.2743132898602292,starter,737,621,3,23.36,361.49,2.45,30387.47,6.03306,10.28303,rgb,1492,1377,3,17.51,58.89,0.62,34117.15,1.14004,1.4636,resize,1736,2019,5,10.33,16.13,0.4,6819.51,0.80561,0.8814,update,1577,723,2,20.83,52.17,1.46,14801.58,0.94737,1.13927,resnet,1308,614,6,24.14,120.83,3.67,6054.65,2.20613,2.98485,mobilenet,1019,628,4,19.72,174.64,4.01,19757.56,2.05068,5.08335,9.58000812076387,17.24661350250244,21,25,5.551757,10
